img,name,direct,geschlecht,id,href,ageGroup,lastnamefirst,federalState,party,job,office,socials
/blueprint/servlet/resource/image/865550/3x4/108/144/56a708eaefdec51e6cf94fbf9a3c13a6/2AA611298CECD94907DFD3B6A734E82B/nico_tippelt_gross.jpg,Nico Tippelt,0,männlich,861350,/abgeordnete/biografien/T/tippelt_nico-861350,55 - 59 Jahre,"Tippelt, Nico",Sachsen,FDP,Diplom-Musikpädagoge,Deutscher Bundestag,"[{'Homepage': 'https://www.nicotippeltmdb.de/'}, {'Facebook': 'https://www.facebook.com/nicotippeltmdb'}, {'X': 'https://twitter.com/NicoTippelt'}, {'Instagram': 'https://www.instagram.com/nicotippelt'}]"
/blueprint/servlet/resource/image/864344/3x4/108/144/79519f6a0c30ae68c0da3311aee022dc/EAD152308EBA54AB4DE4EC16CF8C4FC8/hahn_florian_gross.jpg,Florian Hahn,1,männlich,857470,/abgeordnete/biografien/H/hahn_florian-857470,50 - 54 Jahre,"Hahn, Florian",Bayern,CDU/CSU,Electronic Marketing Fachwirt (BAW),Deutscher Bundestag,"[{'Homepage': 'http://www.florian-hahn.de'}, {'Facebook': 'https://www.facebook.com/florian.hahn.3766/'}, {'X': 'https://twitter.com/hahnflo'}, {'LinkedIn': 'https://www.linkedin.com/in/florian-hahn-3290541a0'}, {'Instagram': 'https://www.instagram.com/hahnflo/'}, {'Youtube': 'https://www.youtube.com/channel/UCgUvjq68YiiBnblGopXyWPQ'}]"
/blueprint/servlet/resource/image/862420/3x4/108/144/c53b64d41826bad01d934637779dc6a3/4275B76FA14B5924B9313CE1E7F36943/steinmuller_hanna.jpg,Hanna Steinmüller,1,weiblich,860510,/abgeordnete/biografien/S/steinmueller_hanna-860510,30 - 34 Jahre,"Steinmüller, Hanna",Berlin,Bündnis 90/Die Grünen,Wissenschaftliche Mitarbeiterin,Deutscher Bundestag,"[{'Homepage': 'https://hanna-steinmueller.de/'}, {'Facebook': 'https://www.facebook.com/HanSteinmueller'}, {'X': 'https://twitter.com/HanSteinmueller'}, {'LinkedIn': 'https://www.linkedin.com/in/hanna-steinm%C3%BCller-829773164/'}, {'Instagram': 'https://www.instagram.com/hanna_steinmueller/'}]"
/blueprint/servlet/resource/image/869642/3x4/108/144/6d48218247a083aacbdd470c7e32905a/E6083819CDCE92445F798AA86FEFFE19/pawlik_natalie_gross.jpg,Natalie Pawlik,1,weiblich,860626,/abgeordnete/biografien/P/pawlik_natalie-860626,30 - 34 Jahre,"Pawlik, Natalie",Hessen,SPD,leitende Angestellte,Deutscher Bundestag,"[{'Homepage': 'https://natalie-pawlik.spd.de/'}, {'Facebook': 'https://www.facebook.com/PawlikNatalie'}, {'X': 'https://twitter.com/natalie_pawlik'}, {'Instagram': 'https://www.instagram.com/natalie.pawlik'}]"
/blueprint/servlet/resource/image/864320/3x4/108/144/76e5c98aa0ac1b9eebd0b162ce33f9c9/6B74A966C41B3FE11DE26D9EDF954798/holm_leif_gross.jpg,Leif-Erik Holm,0,männlich,857480,/abgeordnete/biografien/H/holm_leif-857480,50 - 54 Jahre,"Holm, Leif-Erik",Mecklenburg-Vorpommern,AfD,Ökonom (M. Sc.),Deutscher Bundestag,"[{'Homepage': 'https://www.leif-erik-holm.de/'}, {'Facebook': 'https://www.facebook.com/leiferikholm2/'}, {'X': 'https://twitter.com/Leif_Erik_Holm'}, {'Youtube': 'https://www.youtube.com/c/leiferikholm-afd'}]"
/blueprint/servlet/resource/image/864876/3x4/108/144/2646577566b60742c77cb517b54b9bc8/BEF3861DD685E687CB13654088AFEC5B/Todtenhausen_manfred_gross.jpg,Manfred Todtenhausen,0,männlich,858086,/abgeordnete/biografien/T/todtenhausen_manfred-858086,70 und älter,"Todtenhausen, Manfred",Nordrhein-Westfalen,FDP,Elektromeister,Deutscher Bundestag,"[{'Homepage': 'http://www.manfred-todtenhausen.de'}, {'Facebook': 'http://www.facebook.com/manfred.todtenhausen.fdp/'}, {'X': 'https://twitter.com/MTodtenhausen'}, {'LinkedIn': 'https://www.linkedin.com/in/manfred-todtenhausen-mdb-6322827b'}, {'Instagram': 'https://www.instagram.com/mtodtenh'}, {'Xing': 'https://www.xing.com/profile/Manfred_Todtenhausen'}]"
/blueprint/servlet/resource/image/520108/3x4/108/144/409e498f4ba8901d63efce44cb27419d/098E41535ED88EE7B51D899E64EF38DE/hardt_juergen_gross.jpg,Jürgen Hardt,0,männlich,857408,/abgeordnete/biografien/H/hardt_juergen-857408,60 - 64 Jahre,"Hardt, Jürgen",Nordrhein-Westfalen,CDU/CSU,Diplom-Volkswirt,Deutscher Bundestag,"[{'Homepage': 'http://www.juergenhardt.de'}, {'Facebook': 'https://www.facebook.com/JuergenHardt'}, {'X': 'https://twitter.com/juergenhardt'}, {'Instagram': 'https://www.instagram.com/juergenhardt_mdb'}]"
/blueprint/servlet/resource/image/864774/3x4/108/144/46485c6df49edc27fe943f46e5feb574/CC4A8B3D7833DF2B3BBAF615134836A0/strengmann_kuhn_wolfgang_gross.jpg,Dr. Wolfgang Strengmann-Kuhn,0,männlich,858022,/abgeordnete/biografien/S/strengmann_kuhn_wolfgang-858022,55 - 59 Jahre,"Strengmann-Kuhn, Dr. Wolfgang",Hessen,Bündnis 90/Die Grünen,Volkswirt,Deutscher Bundestag,"[{'Homepage': 'http://www.strengmann-kuhn.de/'}, {'Facebook': 'https://facebook.com/Wolfgang.StrengmannKuhn'}, {'X': 'https://www.twitter.com/w_sk'}, {'Instagram': 'https://www.instagram.com/wolfgangstrengmannkuhn/'}]"
/blueprint/servlet/resource/image/862602/3x4/108/144/894d17af5eb59ee5db91cc9bda111bd4/87DFF8DE78BF88528FB81CC1DA3B4421/peick_jens.jpg,Jens Peick,1,männlich,861118,/abgeordnete/biografien/P/peick_jens-861118,40 - 44 Jahre,"Peick, Jens",Nordrhein-Westfalen,SPD,Dipl.-Verwaltungswirt (FH),Deutscher Bundestag,"[{'Homepage': 'https://www.jenspeick.de'}, {'X': 'https://twitter.com/jenspeick'}, {'Instagram': 'https://instagram.com/jenspeick'}, {'Facebook': 'https://facebook.com/jenspeick.spd'}]"
/blueprint/servlet/resource/image/865940/3x4/108/144/7672bbbf0a7700f42bf6de75c9dff4ff/76E0B7D1A9A08896D9FEED0375CBA233/huy_gerrit.jpg,Gerrit Huy,0,weiblich,860640,/abgeordnete/biografien/H/huy_gerrit-860640,70 und älter,"Huy, Gerrit",Bayern,AfD,Diplom-Mathematikerin,Deutscher Bundestag,"[{'Homepage': 'https://gerrithuy.de/'}, {'Facebook': 'https://www.facebook.com/gerrithuy.afd'}, {'X': 'https://twitter.com/GerritHuy'}, {'Instagram': 'https://www.instagram.com/gerrithuy.afd/'}, {'Youtube': 'https://www.youtube.com/channel/UCZJFECewSRnXpiZ1Ndmhnhg'}, {'Telegram': 'https://t.me/gerrithuy'}, {'Gettr': 'https://www.gettr.com/user/gerrithuy'}, {'TikTok': 'https://www.tiktok.com/@gerrithuy?lang=de-DE'}]"
/blueprint/servlet/resource/image/864878/3x4/108/144/362789a999ae7714934610ec846f6a48/2895F68686CDEFBEF3BE64715752997F/toncar_florian_gross.jpg,Dr. Florian Toncar,0,männlich,858102,/abgeordnete/biografien/T/toncar_florian-858102,40 - 44 Jahre,"Toncar, Dr. Florian",Baden-Württemberg,FDP,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'https://www.toncar.de/'}, {'Facebook': 'https://www.facebook.com/FlorianToncarMdB/'}, {'X': 'https://twitter.com/florian_toncar'}, {'Instagram': 'https://www.instagram.com/floriantoncar/'}, {'Youtube': 'https://www.youtube.com/channel/UCW_vD0EOkjPx9o18N-_TNkg'}, {'Linkedin': 'https://de.linkedin.com/in/florian-toncar'}]"
/blueprint/servlet/resource/image/864280/3x4/108/144/95b63c1c607e7902b8b33d587585a629/8431FDF73B724EC04AF21D6EF7B72CF1/hauer_matthias_bild.jpg,Matthias Hauer,1,männlich,857432,/abgeordnete/biografien/H/hauer_matthias-857432,45 - 49 Jahre,"Hauer, Matthias",Nordrhein-Westfalen,CDU/CSU,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'http://www.matthias-hauer.de'}, {'Facebook': 'http://www.facebook.com/matthiashauer.cdu'}, {'X': 'http://twitter.com/MatthiasHauer'}, {'Instagram': 'http://www.instagram.com/matthias.hauer.mdb'}]"
/blueprint/servlet/resource/image/862430/3x4/108/144/bb2f18091866613c22ca8ac268b64f08/0E5F3F3727966EB3182A9C8E7B436EFF/tesfaiesus_awet.jpg,Awet Tesfaiesus,0,weiblich,860740,/abgeordnete/biografien/T/tesfaiesus_awet-860740,45 - 49 Jahre,"Tesfaiesus, Awet",Hessen,Bündnis 90/Die Grünen,Rechtsanwältin,Deutscher Bundestag,"[{'Homepage': 'https://awet-tesfaiesus.de/'}, {'X': 'https://twitter.com/AwetTesfaiesus'}, {'Instagram': 'https://www.instagram.com/awettesfaiesus/'}]"
/blueprint/servlet/resource/image/864918/3x4/108/144/d4e2b4b403e04e8d2992b725f3484a58/0100858A9BE0CCC224808FA92BA68AB7/petry_christian_gross.jpg,Christian Petry,1,männlich,863314,/abgeordnete/biografien/P/petry_christian-863314,55 - 59 Jahre,"Petry, Christian",Saarland,SPD,Diplom-Verwaltungswirt,Deutscher Bundestag,"[{'Homepage': 'http://christianpetry.de/'}, {'Facebook': 'https://www.facebook.com/christianpetry/'}, {'X': 'https://twitter.com/CPetryMdB'}]"
/blueprint/servlet/resource/image/864824/3x4/108/144/27b86302f9f29e03a6f825d7e6041da2/893213E4B7EFA9E3F387D7EC82015188/jacobi_fabian_gross.jpg,Fabian Jacobi,0,männlich,857514,/abgeordnete/biografien/J/jacobi_fabian-857514,50 - 54 Jahre,"Jacobi, Fabian",Nordrhein-Westfalen,AfD,Rechtsanwalt,Deutscher Bundestag,[{'Homepage': 'https://www.fabian-jacobi.de'}]
/blueprint/servlet/resource/image/864948/3x4/108/144/b7ae72dbca173284c45aa3d7bb4b6e46/1A7D755D14195971A025A2AAB99CA482/ullmann_andrew_gross.jpg,Prof. Dr. Andrew Ullmann,0,männlich,858114,/abgeordnete/biografien/U/ullmann_andrew-858114,60 - 64 Jahre,"Ullmann, Prof. Dr. Andrew",Bayern,FDP,"Facharzt für Innere Medizin, Universitätsprofessor ",Deutscher Bundestag,"[{'Homepage': 'https://www.andrew-ullmann.de/'}, {'Facebook': 'https://www.facebook.com/ullmannMdB/'}, {'X': 'https://twitter.com/ullmannmdb'}, {'Instagram': 'https://www.instagram.com/ullmannmdb/'}]"
/blueprint/servlet/resource/image/862102/3x4/108/144/94626b5f589619139f77e442c8137335/ACD7C025CB4E2BFC0F58467ACE763063/heck_stefan.jpg,Dr. Stefan Heck,0,männlich,860650,/abgeordnete/biografien/H/heck_stefan-860650,40 - 44 Jahre,"Heck, Dr. Stefan",Hessen,CDU/CSU,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'https://www.stefan-heck.net/'}, {'X': 'https://twitter.com/stheck?lang=de'}, {'Instagram': 'https://www.instagram.com/stefanheck82/'}, {'Facebook': 'https://www.facebook.com/Dr.Stefan.Heck/'}]"
/blueprint/servlet/resource/image/864904/3x4/108/144/4c3be30c563eff37aa72ca0359b2ae5/3EEB63F145B68491A9BD77E1F376FC82/trittin_juergen_gross.jpg,Jürgen Trittin,0,männlich,858108,/abgeordnete/biografien/T/trittin_juergen-858108,65 - 69 Jahre,"Trittin, Jürgen",Niedersachsen,Bündnis 90/Die Grünen,Diplom-Sozialwirt,not found,[]
/blueprint/servlet/resource/image/862332/3x4/108/144/414fb7fbd11bdd6a518b148dd8707265/15A75688B9DE62368F964EBBFDC3FEE9/plobner_jan.jpg,Jan Plobner,0,männlich,860306,/abgeordnete/biografien/P/plobner_jan-860306,30 - 34 Jahre,"Plobner, Jan",Bayern,SPD,Standesbeamter,Deutscher Bundestag,"[{'Homepage': 'https://jan-plobner.spd.de/'}, {'Facebook': 'https://www.facebook.com/janplobner.spd/'}, {'Instagram': 'https://www.instagram.com/janplobner/?hl=de'}]"
/blueprint/servlet/resource/image/871152/3x4/108/144/9233132116bafcee3956083a1b57b829/8DAE6FED411B0E78DDA3C86233947333/janich_steffen_gross.jpg,Steffen Janich,1,männlich,860662,/abgeordnete/biografien/J/janich_steffen-860662,50 - 54 Jahre,"Janich, Steffen",Sachsen,AfD,Polizeibeamter,Deutscher Bundestag,"[{'Homepage': 'https://www.steffenjanich.de'}, {'Facebook': 'https://www.facebook.com/SteffenJanichAfD'}]"
/blueprint/servlet/resource/image/864950/3x4/108/144/d584ad7292ff75e6dd69426c744e4b95/C83AB5FB6BDE1EDB7F92BCD9DACFDA48/ullrich_gerald_gross.jpg,Gerald Ullrich,0,männlich,858118,/abgeordnete/biografien/U/ullrich_gerald-858118,60 - 64 Jahre,"Ullrich, Gerald",Thüringen,FDP,Ingenieur,Deutscher Bundestag,"[{'Homepage': 'http://www.gerald-ullrich.de'}, {'Facebook': 'https://www.facebook.com/FDPGeraldUllrich'}, {'X': 'https://twitter.com/G_UllrichFDP'}, {'Instagram': 'https://www.instagram.com/gerald.ullrich/'}]"
/blueprint/servlet/resource/image/864340/3x4/108/144/10d5d6f7af00ba2991699c8fde1ed548/1F573125FA163C7A56F8EB65019BD8EA/heil_mechthild_gross.jpg,Mechthild Heil,1,weiblich,857412,/abgeordnete/biografien/H/heil_mechthild-857412,60 - 64 Jahre,"Heil, Mechthild",Rheinland-Pfalz,CDU/CSU,Diplom-Ing. Architektin,Deutscher Bundestag,"[{'Homepage': 'http://www.mechthild-heil.de'}, {'Facebook': 'http://www.facebook.com/MechthildHeil'}]"
/blueprint/servlet/resource/image/862448/3x4/108/144/c19bddfba4a3b40b923aadd895ba557e/B645582793C6250078508F3F448CE594/uhlig_katrin.jpg,Katrin Uhlig,1,weiblich,860926,/abgeordnete/biografien/U/uhlig_katrin-860926,40 - 44 Jahre,"Uhlig, Katrin",Nordrhein-Westfalen,Bündnis 90/Die Grünen,wissenschaftliche Referentin,Deutscher Bundestag,"[{'Homepage': 'http://www.katrin-uhlig.de'}, {'X': 'https://twitter.com/katrinuhligbn'}, {'Instagram': 'https://www.instagram.com/katrinuhlig.bn/'}, {'Facebook': 'https://www.facebook.com/katrinuhlig.bonn/'}]"
/blueprint/servlet/resource/image/864908/3x4/108/144/64af218e2a1bd81c3e684a2ce9c30d3d/124C6A4D617EB285A5DC0E1F8B94810E/poschmann_sabine_bild.jpg,Sabine Poschmann,1,weiblich,857864,/abgeordnete/biografien/P/poschmann_sabine-857864,55 - 59 Jahre,"Poschmann, Sabine",Nordrhein-Westfalen,SPD,Betriebswirtin (VWA),Deutscher Bundestag,"[{'Homepage': 'http://www.sabine-poschmann.de'}, {'Facebook': 'https://www.facebook.com/poschmann.spd'}, {'Instagram': 'https://www.instagram.com/poschmannsabine/'}]"
/blueprint/servlet/resource/image/864826/3x4/108/144/139952bbdd9c53312749d8254c097ab5/5245E3737B48764802D019C8E3C92122/jongen_marc_gross.jpg,Dr. Marc Jongen,0,männlich,857508,/abgeordnete/biografien/J/jongen_marc-857508,55 - 59 Jahre,"Jongen, Dr. Marc",Baden-Württemberg,AfD,Dozent für Philosophie,Deutscher Bundestag,"[{'Homepage': 'https://marcjongen.de/'}, {'Facebook': 'https://www.facebook.com/Dr.MarcJongen/'}, {'X': 'https://twitter.com/marc_jongen'}, {'Instagram': 'https://www.instagram.com/dr.marc.jongen.mdb/'}, {'Youtube': 'https://www.youtube.com/channel/UCOl2qmTlThCnBgCsZKOMW6A/featured'}]"
/blueprint/servlet/resource/image/864964/3x4/108/144/a62e7ec061151592fcd71e176f3f3cf9/C448533739D949B6A27AB8A4EDB70012/vogel_johannes_gross.jpg,Johannes Vogel,0,männlich,858134,/abgeordnete/biografien/V/vogel_johannes-858134,40 - 44 Jahre,"Vogel, Johannes",Nordrhein-Westfalen,FDP,Politikwissenschaftler,Deutscher Bundestag,"[{'Homepage': 'http://www.johannes-vogel.de'}, {'Facebook': 'https://www.facebook.com/johannesvogel'}, {'X': 'https://twitter.com/johannesvogel'}, {'Instagram': 'https://www.instagram.com/johannesvogel/'}, {'LinkedIn': 'https://linkedin.com/in/vogeljohannes'}]"
/blueprint/servlet/resource/image/864338/3x4/108/144/9fa102be0a89a3fed06ace4f5ed0bc5f/F8BB9C21B85950DD75D14B3541DFB6DC/heilmann_thomas_bild.jpg,Thomas Heilmann,1,männlich,857430,/abgeordnete/biografien/H/heilmann_thomas-857430,55 - 59 Jahre,"Heilmann, Thomas",Berlin,CDU/CSU,Jurist,Deutscher Bundestag,"[{'Homepage': 'http://www.heilmann.berlin/'}, {'Facebook': 'https://www.facebook.com/thomasheilmannoffiziell/'}, {'Instagram': 'https://www.instagram.com/thomas_heilmann/'}, {'X': 'https://twitter.com/ThomasHeilmann'}, {'Linkedin': 'https://de.linkedin.com/in/thomas-heilmann-b8589923'}, {'Xing': 'https://www.xing.com/profile/Thomas_Heilmann'}]"
/blueprint/servlet/resource/image/864956/3x4/108/144/3409a7263a8c33befe2a3ebd7d442bc4/55DC19DD1E4CA7C77B116869287EB5D8/verlinden_julia_gross.jpg,Dr. Julia Verlinden,0,weiblich,858122,/abgeordnete/biografien/V/verlinden_julia-858122,45 - 49 Jahre,"Verlinden, Dr. Julia",Niedersachsen,Bündnis 90/Die Grünen,Diplom-Umweltwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'http://www.julia-verlinden.de'}, {'Facebook': 'http://www.facebook.com/jul.verlinden'}, {'X': 'http://www.twitter.com/julia_verlinden'}, {'Instagram': 'http://'}]"
/blueprint/servlet/resource/image/864906/3x4/108/144/550f4c8dcc518ba2bd1724f25e36112f/DDB36E5F7D9A8E26E958ECBC62489619/post_achim_gross.jpg,Achim Post,1,männlich,857844,/abgeordnete/biografien/P/post_achim-857844,60 - 64 Jahre,"Post (Minden), Achim",Nordrhein-Westfalen,SPD,Diplom-Soziologe,Deutscher Bundestag,"[{'Homepage': 'http://www.achim-post.de'}, {'Facebook': 'http://facebook.com/achim.post'}, {'X': 'http://www.twitter.com/achim_p'}, {'Instagram': 'http://www.instagram.com/achim_p'}]"
/blueprint/servlet/resource/image/862174/3x4/108/144/4d617b38b9a60aa7767ddb10a1cc9026/6124D09A7C70C76A8382CE430AEE4D65/kaufmann_malte.jpg,Dr. Malte Kaufmann,0,männlich,860720,/abgeordnete/biografien/K/kaufmann_malte-860720,45 - 49 Jahre,"Kaufmann, Dr. Malte",Baden-Württemberg,AfD,Diplom-Volkswirt,Deutscher Bundestag,"[{'Homepage': 'https://www.malte-kaufmann.de'}, {'X': 'https://twitter.com/MalteKaufmann'}, {'Instagram': 'https://www.instagram.com/malte.kaufmann'}, {'Facebook': 'https://www.facebook.com/kaufmannmalte'}, {'LinkedIn': 'https://www.linkedin.com/in/maltekaufmann'}, {'Youtube': 'https://www.youtube.com/user/maltekaufmann'}]"
/blueprint/servlet/resource/image/862466/3x4/108/144/ce06b545b76aa23ccce2f1c6e4b18d27/2DDFF3AE17BCB5EA54F2F635629CC0C5/wagner_tim.jpg,Tim Wagner,0,männlich,861402,/abgeordnete/biografien/W/wagner_tim-861402,40 - 44 Jahre,"Wagner, Tim",Thüringen,FDP,Vermögensberater,Deutscher Bundestag,"[{'Homepage': 'https://tim-wagner.wahl.freie-demokraten.de/'}, {'Facebook': 'https://www.facebook.com/tim.wagner.505523'}, {'X': 'https://twitter.com/timwagner_FDP'}, {'Instagram': 'https://www.instagram.com/tim.wagner.mdb'}]"
/blueprint/servlet/resource/image/864334/3x4/108/144/fd810c9dbbfafa107b63eb489f7aa/F1A8EDC59842DED679A8A61C2401D2F6/helfrich_mark_gross.jpg,Mark Helfrich,1,männlich,857398,/abgeordnete/biografien/H/helfrich_mark-857398,45 - 49 Jahre,"Helfrich, Mark",Schleswig-Holstein,CDU/CSU,Diplom-Kaufmann (FH),Deutscher Bundestag,"[{'Homepage': 'http://www.mark-helfrich.de/'}, {'Facebook': 'https://de-de.facebook.com/markhelfrich.de/'}, {'Instagram': 'http://www.instaram.com/mark.helfrich.cdu'}]"
/blueprint/servlet/resource/image/874110/3x4/108/144/196c15d9ecb37772bc91749d58f788c5/FB3B27CE677286ECE2E9017DA21DA3FB/wagener_niklas.jpg,Niklas Wagener,0,männlich,860340,/abgeordnete/biografien/W/wagener_niklas-860340,25 - 29 Jahre,"Wagener, Niklas",Bayern,Bündnis 90/Die Grünen,Student der Forstwirtschaft,Deutscher Bundestag,"[{'Homepage': 'https://www.niklas-wagener.de/'}, {'Facebook': 'https://www.facebook.com/niklaswagener.aschaffenburg'}, {'X': 'https://twitter.com/wagenerniklas'}, {'Instagram': 'https://www.instagram.com/niklaswagener/'}]"
/blueprint/servlet/resource/image/988038/3x4/108/144/fe3e49e48972b44582be424021f7956c/3CBB46B120677A0C4977E487904D4913/rabanus_martin_gross.jpg,Martin Rabanus,0,männlich,857918,/abgeordnete/biografien/R/rabanus_martin-857918,50 - 54 Jahre,"Rabanus, Martin",Hessen,SPD,Ministerialrat,Deutscher Bundestag,"[{'Homepage': 'https://www.martin-rabanus.de'}, {'Facebook': 'https://www.facebook.com/martin.rabanus/'}, {'Linkedin': 'https://www.linkedin.com/in/martin-rabanus-a357907b/'}, {'Instagram': 'https://www.instagram.com/martin.rabanus/'}]"
/blueprint/servlet/resource/image/862176/3x4/108/144/e2fb0ff042f820f139f266afa97d4a70/506B8828F377762CEAEABDBE961D9849/kaufmann_michael.jpg,Prof. Dr.-Ing. habil. Michael Kaufmann,1,männlich,860722,/abgeordnete/biografien/K/kaufmann_michael-860722,55 - 59 Jahre,"Kaufmann, Prof. Dr.-Ing. habil. Michael",Thüringen,AfD,Ingenieur,Deutscher Bundestag,"[{'Homepage': 'https://www.kaufmann-michael.de'}, {'Facebook': 'https://facebook.com/AfDKaufmann'}, {'X': 'https://twitter.com/KaufmannAfD'}, {'Instagram': 'https://instagram.com/Kaufmannafd'}, {'Telegram': 'https://t.me/KaufmannAfD'}]"
/blueprint/servlet/resource/image/864268/3x4/108/144/43c0fc6e16b584aef0acc449f8b4985e/E0F7733D16A1FDCFFE139212D69A85E9/weeser_sandra_gross.jpg,Sandra Weeser,0,weiblich,858156,/abgeordnete/biografien/W/weeser_sandra-858156,50 - 54 Jahre,"Weeser, Sandra",Rheinland-Pfalz,FDP,Betriebswirtin VWA,Deutscher Bundestag,"[{'Homepage': 'https://sweeser.abgeordnete.fdpbt.de/'}, {'Facebook': 'https://www.facebook.com/S.WeeserFDP/'}, {'X': 'https://twitter.com/sandra_weeser'}, {'Instagram': 'https://www.instagram.com/@sandra_weeser'}, {'LinkedIn': 'https://www.linkedIn.com/Sandra Weeser'}, {'Xing': 'https://www.xling.com/sandra Weeser'}]"
/blueprint/servlet/resource/image/864350/3x4/108/144/ebca5317238d695b939c45de63422273/EB56F6A09758F9F33DB33E7162D7747B/henrichmann_marc_gross.jpg,Marc Henrichmann,1,männlich,857478,/abgeordnete/biografien/H/henrichmann_marc-857478,45 - 49 Jahre,"Henrichmann, Marc",Nordrhein-Westfalen,CDU/CSU,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'http://www.marc-henrichmann.de'}, {'Facebook': 'http://www.facebook.com/m.henrichmann'}, {'X': 'https://www.twitter.com/marchenrichmann'}, {'Instagram': 'https://instagram.com/marc_henrichmann'}]"
/blueprint/servlet/resource/image/862460/3x4/108/144/4eb381a54d72144c0dc225314493a6b/0887F9BB0954A84292E5F3CEF87BD496/wagener_robin.jpg,Robin Wagener,0,männlich,860908,/abgeordnete/biografien/W/wagener_robin-860908,40 - 44 Jahre,"Wagener, Robin",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Richter,Deutscher Bundestag,"[{'Homepage': 'https://robin-wagener.de'}, {'X': 'https://twitter.com/robinwagener'}, {'Instagram': 'https://www.instagram.com/robin_wagener/'}, {'Facebook': 'https://www.facebook.com/WagenerRobin'}, {'LinkedIn': 'https://de.linkedin.com/in/robin-wagener-68120418a'}]"
/blueprint/servlet/resource/image/862606/3x4/108/144/19e73c7ce31bbfc48a2f31f5224047b1/89AFA4A87E014091B9EA92A15E82A6D7/rhie_ye-one.jpg,Ye-One Rhie,0,weiblich,860996,/abgeordnete/biografien/R/rhie_ye-860996,35 - 39 Jahre,"Rhie, Ye-One",Nordrhein-Westfalen,SPD,Kommunikationswissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'https://yeonerhie.de/'}, {'X': 'https://twitter.com/yeone_rhie'}, {'Instagram': 'https://www.instagram.com/yeone_rhie/'}, {'Facebook': 'https://www.facebook.com/yeone_rhie'}, {'LinkedIn': 'http://www.linkedin.com/in/yeonerhie'}]"
